"No","Id","Name","Status","Id","GUID","Name","Cron","Domain","Status","Account","Id","Profile Id","Data Pull","Id","Data Pull","Id","Data Pull","Id","Data Pull"
"60","602e2a67c2954e001e38d6d5","Auto Court Dunedin",0,"602e2a69c2954e001e38d6d7","43091366","Auto Court Dunedin","autocourtnetnz","autocourt.net.nz",1,"smediaanalytic","UA-167380325-47","220427977","Yes","","","1166750270333655","Yes","",""
"670","602e2968c2954e001e38d49c","Sill-TerHar Volvo",0,"602e296ac2954e001e38d49e","43016285","Sill-TerHar Volvo","sthvolvocarscom","sthvolvocars.com",1,"false","UA-157545294-43","","","","","676745519718694","Yes","",""
"668","602e2962c2954e001e38d493","Sill-TerHar Mazda",0,"602e2964c2954e001e38d495","43016283","Sill-TerHar Mazda","sthmazdacom","sthmazda.com",1,"false","UA-157545294-42","","","","","","","",""
"667","602e2896c2954e001e38d2cb","Sill-TerHar Ford",0,"602e2898c2954e001e38d2cd","43016281","Sill-TerHar Ford","sill_terharmotorscom","sill-terharmotors.com",1,"false","UA-154745040-20","","","","","","","",""
"504","602e2640c2954e001e38cdb1","Morrie's",0,"602e2642c2954e001e38cdb3","43016054","Morrie's Mazda","morriesmazda","morriesmazda.com",1,"false","UA-141626127-30","","","919-369-7021","Yes","1855189484713909","Yes","",""
"509","602e2640c2954e001e38cdb1","Morrie's",0,"602e276dc2954e001e38d03d","43015837","Morries Buffalo Ford","morriesbuffaloford","morriesbuffaloford.com",1,"false","UA-147963671-5","","","131-764-3156","Yes","1854791858087005","Yes","",""
"224","602e2435c2954e001e38c8e0","Cumberland Group",0,"602e2a1ac2954e001e38d628","43014403","Overdrive USA","overdrive_usacom","overdrive-usa.com",1,"smediaanalytic","UA-161444828-39","217366554","Yes","893-150-7184","Yes","3225045070924674","Yes","156003878","Yes"
"239","602e245ac2954e001e38c939","Dilawri",1,"602e2460c2954e001e38c944","43013741","Heritage Honda","heritagehonda","heritagehonda.ca",1,"false","UA-127273656-3","","","","","715000432009000","Yes","",""
"153","602e2623c2954e001e38cd6e","Carriage Auto Group",1,"5fb6c69494138d001dfde599","43013535","Carriage Kia of Gainesville","carriagekia","carriagekia.com",1,"false","UA-34606978-4","","","723-287-8742","Yes","296350504601502","Yes","",""
"588","61daa6d7e358d19636ed8132","Paniagua Auto Mall",1,"61daa6d7e358d19636ed8136","43013319","Paniagua Auto Mall","paniaguaautoscom","paniaguaautos.com",1,"","","","","","","","","",""
"317","602e2955c2954e001e38d473","Hayes Automotive Group",1,"602e295fc2954e001e38d489","43013318","Hayes Chevrolet","hayeschevroletcom","hayeschevrolet.com",1,"false","UA-157545294-37","","","304-324-4884","Yes","2313366065627307","Yes","",""
"315","602e2955c2954e001e38d473","Hayes Automotive Group",1,"602e2957c2954e001e38d475","43013315","Hayes Chrysler Dodge Jeep of Baldwin","hayeschryslerdodgejeepofbaldwincom","hayeschryslerdodgejeepofbaldwin.com",1,"false","UA-157545294-38","","","349-641-7000","Yes","611126496117411","Yes","",""
"63","602e2bb8c2954e001e38d996","Auto Group South",1,"602e2bd6c2954e001e38d9d0","43013062","Mississippi Auto Direct","msautodirectcom","msautodirect.com",1,"","","","","778-406-0339","Yes","1297692080588789","Yes","",""
"66","602e287ac2954e001e38d291","Auto Inc",0,"602e2569c2954e001e38cbbc","42645331","Freedom Buick GMC","freedombg","freedombg.com",1,"false","UA-137985131-3","","","","","731868060868218","Yes","",""
"552","602e2584c2954e001e38cbfb","Nissan of Midland",0,"602e2586c2954e001e38cbfd","42645278","Nissan of Midland","nissanofmidland","nissanofmidland.com",1,"false","UA-137985131-26","","","","","","","",""
"719","61434e6bdd30fec4d7ca9547","Tom Dinsdale Auto Group",1,"61434e6ddd30fec4d7ca954c","42644322","Tom Dinsdale Chevrolet Buick GMC","dinsdaleautonet","dinsdaleauto.net",1,"","","","","","","273380200853745","Yes","",""
"720","61434e6bdd30fec4d7ca9547","Tom Dinsdale Auto Group",1,"61434e72dd30fec4d7ca955b","42644321","Tom Dinsdale Hyundai","dinsdalehyundaicom","dinsdalehyundai.com",1,"","","","","","","460979891730165","Yes","",""
"717","61434c5edd30fec4d7ca7410","Tilleman",0,"602e28c4c2954e001e38d329","42644170","Tilleman Motor Company - Hi-Line Dodge","hi_linedodgecom","tillemanmotor.net",1,"false","UA-156597236-18","","","103-482-1013","Yes","2933334910044038","Yes","",""
"583","602e28aac2954e001e38d2f1","Overland West Inc Group",1,"602e2976c2954e001e38d4b8","42644137","Hertz Billings","hertzbillingscom","hertzbillings.com",1,"false","UA-159081726-10","","","707-296-6470","Yes","488085511863494","Yes","",""
"584","602e28aac2954e001e38d2f1","Overland West Inc Group",1,"602e297ac2954e001e38d4c2","42644043","Hertz Idaho Falls","hertzidahofallscom","hertzidahofalls.com",1,"false","UA-159081726-12","","","994-779-1980","Yes","3382916691738071","Yes","",""
"712","602e26f4c2954e001e38cf37","Teton Toyota",0,"602e26f6c2954e001e38cf39","42644040","Teton Toyota","tetontoyota","tetontoyota.com",1,"false","UA-143782155-35","","","","","348703486079415","Yes","",""
"154","602e2623c2954e001e38cd6e","Carriage Auto Group",1,"602e2691c2954e001e38ce5a","42643987","Julio Jones Kia","juliojoneskia","juliojoneskia.com",1,"false","UA-113485285-3","","","211-153-0341","Yes","480661415836617","Yes","",""
"155","602e2623c2954e001e38cd6e","Carriage Auto Group",1,"602e2695c2954e001e38ce63","42643986","Julio Jones Mazda","juliojonesmazda","juliojonesmazda.com",1,"false","UA-113485285-2","","","848-373-6939","Yes","2328978987418867","Yes","",""
"346","602e253fc2954e001e38cb5f","Jones Auto Group",0,"602e2617c2954e001e38cd51","42617924","Jones Ford Verde Valley","jonesfordverdevalley","jonesfordverdevalley.com",1,"false","UA-140422192-45","","","","","1085832581599833","Yes","",""
"281","602e29fec2954e001e38d5e9","Findlay Auto Group",0,"602e2a00c2954e001e38d5eb","42534923","Findlay Subaru Prescott","findlaysubaruprescottcom","findlaysubaruprescott.com",1,"false","UA-161444828-17","","","","","1707146156109701","Yes","",""
"697","602e29b5c2954e001e38d54c","Sun Valley Honda",0,"602e29b7c2954e001e38d54e","41766372","Sun Valley Honda","sunvalleyhondacom","sunvalleyhonda.com",1,"false","UA-159081726-29","","","","","288066878828347","Yes","",""
"5","602e28c7c2954e001e38d333","Adventure RV",0,"602e28c9c2954e001e38d335","40745767","Adventure RV","adventurervca","adventurerv.ca",1,"false","UA-156597236-23","","","","","1279605075763227","Yes","",""
"664","602e2c04c2954e001e38da21","Sherwood Ford",1,"602e2c06c2954e001e38da23","39725521","Sherwood Ford","sherwoodfordca","sherwoodford.ca",1,"","","","","","","164604012099080","Yes","",""
"140","602e29cec2954e001e38d580","Cam Clark Auto Group",0,"602e29d4c2954e001e38d58b","39725520","Cam Clark Ford Olds","camclarkfordoldsca","camclarkfordolds.ca",1,"false","UA-159081726-50","","","","","824740438049303","Yes","",""
"550","602e2a6cc2954e001e38d6e0","Nisku Ford Sales Ltd.",0,"602e2a6ec2954e001e38d6e2","39725509","Nisku Ford Sales Ltd.","niskufordca","niskuford.ca",1,"false","UA-167380325-46","","","115-786-0345","Yes","184979919530517","Yes","",""
"679","61434c2ddd30fec4d7ca7285","Speedway Auto Mall",1,"61434c2fdd30fec4d7ca728a","39492954","Speedway Auto Mall","speedwayautomallcom","speedwayautomall.com",1,"false","UA-151218577-40","","","","","592579311518524","Yes","",""
"658","602e23fac2954e001e38c85e","Schaumburg Ford",0,"602e23fcc2954e001e38c860","39492850","Schaumburg Ford","bobrohrmanschaumburgford","bobrohrmanschaumburgford.com",1,"false","UA-6377702-39","","","609-509-5046","Yes","289334864965923","Yes","",""
"573","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e29fbc2954e001e38d5e0","39492746","Schimmer Hyundai","schimmerhyundaicom","schimmerhyundai.com",1,"false","UA-62747606-1","","","","","1138055333223307","Yes","",""
"590","602e27e8c2954e001e38d156","Parksville Boathouse LTD",1,"602e27ebc2954e001e38d158","38376273","Parksville Boathouse LTD","parksvilleboathouse","parksvilleboathouse.com",1,"false","UA-148906878-13","","","507-835-9284","Yes","232968201199956","Yes","",""
"725","602e27c9c2954e001e38d108","Trailers 247",0,"602e27cbc2954e001e38d10a","38373563","Trailers 247","trailers247","trailers247.ca",1,"smediaanalytic","UA-148906878-6","203549655","Yes","","","723983071437236","Yes","",""
"607","61434cf6dd30fec4d7ca79a7","Power Kia",1,"61434cf8dd30fec4d7ca79ac","38038067","Power Kia","powerkiacom","powerkia.com",1,"false","UA-161444828-21","","","819-231-3656","Yes","","","",""
"542","602e234ac2954e001e38c6c3","Nelson",1,"5e596a374ba24f5c81dda6ad","38037396","Nelson Honda","hondasbynelson","hondasbynelson.com",1,"false","UA-111241337-44","","","914-422-2701","Yes","1595329023838388","Yes","156003421","Yes"
"669","602e289bc2954e001e38d2d4","Sill-TerHar Motors",0,"602e289dc2954e001e38d2d6","38036812","Sill-TerHar Motors","sthmotorscom","sthmotors.com",1,"false","UA-154745040-19","","","","","","","",""
"494","602e2235c2954e001e38c422","Melloy Nissan",1,"602e2237c2954e001e38c424","38036767","Melloy Nissan","melloynissan","melloynissan.com",1,"false","UA-100014029-2","","","100-900-2470","Yes","1388534541184505","Yes","",""
"598","602e269dc2954e001e38ce76","Performance Auto Group",1,"602e224fc2954e001e38c460","38036718","Performance Ford Bountiful","performancefordbountiful","performancefordbountiful.com",1,"false","UA-91021639-25","","","239-770-7843","Yes","673516446756784","Yes","156002887","Yes"
"107","602e2846c2954e001e38d229","Bill Alexander Ford",0,"602e2848c2954e001e38d22b","38036686","Bill Alexander Ford","billalexanderford","billalexanderford.com",1,"false","UA-151218577-22","","","","","435329027153800","Yes","",""
"593","602e2a32c2954e001e38d660","Perfection",1,"602e2a34c2954e001e38d662","38036630","Perfection Honda","perfectionhondacom","perfectionhonda.com",1,"false","UA-165690643-43","","","556-026-3656","Yes","653026951947736","Yes","",""
"353","602e2756c2954e001e38d00a","Kalispell Group",1,"602e2834c2954e001e38d1fe","38036610","Kalispell Toyota","kalispelltoyota","kalispelltoyota.com",1,"false","UA-151218577-12","","","764-880-3515","Yes","2672134372832259","Yes","",""
"347","602e253fc2954e001e38cb5f","Jones Auto Group",0,"602e261bc2954e001e38cd5a","38036609","Jones Ford Casa Grande","jonesfordcasagrande","jonesfordcasagrande.com",1,"false","UA-140422192-43","","","","","306916433589961","Yes","",""
"137","602e2387c2954e001e38c75d","CBC Automotive Marketing Group",0,"602e249dc2954e001e38c9d5","38036476","Brian Toliver Ford","briantoliverford","briantoliverford.net",0,"false","UA-127273656-43","","","","","325726971613303","Yes","",""
"16","602e2b9bc2954e001e38d95a","Allways",0,"602e2be5c2954e001e38d9eb","38036328","Allways Chevrolet","allwayschevycom","allwayschevy.com",1,"","","","","","","281674853292938","Yes","",""
"424","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e27e5c2954e001e38d14d","38035725","Carlock Nissan of Jackson","carlocknissanofjackson","carlocknissanofjackson.com",0,"false","UA-146082375-7","","","","","642622182930848","Yes","",""
"323","602e2911c2954e001e38d3da","Hibbing Chrysler Center",0,"602e2913c2954e001e38d3dc","38035720","Hibbing Chrysler Center","hibbingchryslercenternet","hibbingchryslercenter.net",1,"false","UA-157545294-23","","","","","562825760985772","Yes","",""
"368","602e2a2dc2954e001e38d655","Kline NIssan",0,"602e2a2fc2954e001e38d657","38035372","Kline NIssan","klinenissancom","klinenissan.com",1,"false","UA-165690643-32","","","","","250109626101919","Yes","",""
"508","602e2640c2954e001e38cdb1","Morrie's",0,"602e2769c2954e001e38d034","38034883","Morries Minnetonka Ford","minnetonkaford","minnetonkaford.com",1,"false","UA-147963671-4","","","843-883-7933","Yes","1855174418048749","Yes","",""
"96","61434dafdd30fec4d7ca7ffa","Beardmore Group",1,"5fb6c40194138d001dfde514","38034661","Beardmore Subaru","beardmoresubarucom","beardmoresubaru.com",1,"false","UA-161444828-28","","","","","2916188358456739","Yes","",""
"704","61434e65dd30fec4d7ca9535","Symdon Chevrolet of Mount Horeb",1,"61434e67dd30fec4d7ca953a","38034414","Symdon Chevrolet of Mount Horeb","symdonchevycom","symdonchevy.com",1,"","","","","","","922485535215266","Yes","",""
"563","602e22b3c2954e001e38c55b","Oakbrook Toyota",0,"602e22b5c2954e001e38c55d","38034320","Oakbrook Toyota","oakbrooktoyota","oakbrooktoyota.com",1,"false","UA-6377702-32","","","","","1496576990380259","Yes","",""
"510","602e2640c2954e001e38cdb1","Morrie's",0,"602e2771c2954e001e38d047","38034302","Morries 394 Hyundai","morries394hyundai","morries394hyundai.com",1,"false","UA-147963671-7","","","397-980-8043","Yes","1855174298048761","Yes","",""
"293","602e2a23c2954e001e38d63e","Frank Leta Group",0,"602e2a25c2954e001e38d640","38034159","Frank Leta Honda","frankletahondacom","frankletahonda.com",1,"smediaanalytic","UA-13032665-1","227397008","Yes","","","732261954183944","Yes","",""
"606","602e2aa2c2954e001e38d756","Platinum VW",0,"602e2aa4c2954e001e38d758","38033578","Platinum VW","platinumvwcom","platinumvw.com",1,"smediaanalytic","UA-169324917-49","223059395","Yes","","","569941717243506","Yes","",""
"404","602e279dc2954e001e38d0ae","Lia",0,"602e291bc2954e001e38d3ee","38033073","Lia Toyota of Rockland","liatoyotaofrocklandcom","liatoyotaofrockland.com",1,"smediaanalytic","UA-157545294-28","211755728","Yes","187-743-2584","Yes","","","",""
"414","602e279dc2954e001e38d0ae","Lia",0,"602e2994c2954e001e38d4fe","38031762","Lia Hyundai of Hartford","liahyundaiofhartfordcom","liahyundaiofhartford.com",1,"smediaanalytic","UA-159081726-21","212953139","Yes","","","","","",""
"411","602e279dc2954e001e38d0ae","Lia",0,"602e293cc2954e001e38d438","38031436","Lia Toyota of Northampton","liatoyotaofnorthamptoncom","liatoyotaofnorthampton.com",1,"smediaanalytic","UA-157545294-27","211740494","Yes","","","","","",""
"409","602e279dc2954e001e38d0ae","Lia",0,"602e2933c2954e001e38d425","38031435","Lia Honda of Northampton","liahondanorthamptoncom","liahondanorthampton.com",1,"smediaanalytic","UA-157545294-30","211767480","Yes","","","","","",""
"412","602e279dc2954e001e38d0ae","Lia",0,"602e298bc2954e001e38d4eb","38031406","Lia Hyundai of Albany","liahyundaiofalbanycom","liahyundaiofalbany.com",1,"smediaanalytic","UA-159081726-19","212938305","Yes","844-040-3996","Yes","","","",""
"405","602e279dc2954e001e38d0ae","Lia",0,"602e2923c2954e001e38d401","38031405","Lia Honda of Albany","liahondaofalbanycom","liahondaofalbany.com",1,"smediaanalytic","UA-157545294-35","211735313","Yes","","","","","",""
"410","602e279dc2954e001e38d0ae","Lia",0,"602e2938c2954e001e38d42e","38031402","Lia Honda of Williamsville","liahondaofwilliamsvillecom","liahondaofwilliamsville.com",1,"smediaanalytic","UA-157545294-32","211756451","Yes","742-584-7984","Yes","","","",""
"415","602e279dc2954e001e38d0ae","Lia",0,"602e2998c2954e001e38d507","38031401","Lia Infiniti","liainfiniticom","liainfiniti.com",1,"smediaanalytic","UA-159081726-22","212973087","Yes","","","","","",""
"708","602e2645c2954e001e38cdbc","Taylor Auto Group",1,"61434f09dd30fec4d7ca9878","38031297","Taylor Cadillac","taylorcadillacca","taylorcadillac.ca",1,"","","","","427-404-7550","Yes","216304093612937","Yes","",""
"677","602e2ba9c2954e001e38d976","SouthTowne Auto Group",0,"602e2babc2954e001e38d978","38031253","SouthTowne Motors","southtownechevroletcom","southtownechevrolet.com",0,"false","UA-179984697-72","","","","","221333362689124","Yes","",""
"706","602e25e8c2954e001e38cce6","Tamiami Hyundai",1,"602e25eac2954e001e38cce8","38031133","Tamiami Hyundai","tamiamihyundai","tamiamihyundai.com",1,"false","UA-140422192-14","","","","","425530408233623","Yes","",""
"610","602e26efc2954e001e38cf2d","Priority Hyundai",0,"602e26f1c2954e001e38cf2f","38030270","Priority Hyundai","priorityhyundai","priorityhyundai.com",1,"smediaanalytic","UA-143782155-30","199707697","Yes","","","390450901848396","Yes","",""
"420","602e279dc2954e001e38d0ae","Lia",0,"602e291fc2954e001e38d3f8","38030196","Lia Chrysler Jeep Dodge Ram of Northampton","liachryslerjeepdodgeramnorthamptoncom","liachryslerjeepdodgeramnorthampton.com",1,"smediaanalytic","UA-157545294-26","211727556","Yes","","","","","",""
"547","602e2be8c2954e001e38d9f2","Nimnicht Autogroup",0,"602e2beac2954e001e38d9f4","38030187","Nimnicht Buick GMC","nimnichtbuickgmccom","nimnichtbuickgmc.com",0,"","","","","","","841716126628428","Yes","",""
"403","602e279dc2954e001e38d0ae","Lia",0,"602e2917c2954e001e38d3e5","38030099","Lia Toyota of Willbraham","liatoyotaofwilbrahamcom","liatoyotaofwilbraham.com",1,"smediaanalytic","UA-157545294-29","211748352","Yes","","","","","",""
"413","602e279dc2954e001e38d0ae","Lia",0,"602e298fc2954e001e38d4f5","38030098","Lia Hyundai of Enfield","liahyundaiofenfieldcom","liahyundaiofenfield.com",1,"smediaanalytic","UA-159081726-20","212988638","Yes","","","","","",""
"407","602e279dc2954e001e38d0ae","Lia",0,"602e292bc2954e001e38d413","38030097","Lia Honda of Enfield","liahondaofenfieldcom","liahondaofenfield.com",1,"smediaanalytic","UA-159081726-20","212988638","Yes","","","","","",""
"152","602e2623c2954e001e38cd6e","Carriage Auto Group",1,"5fb6c69e94138d001dfde5a4","38029295","Carriage Kia of Woodstock","carriagekiawoodstock","carriagekiawoodstock.com",1,"false","UA-34606978-10","","","175-014-2242","Yes","406669376843513","Yes","",""
"156","602e2623c2954e001e38cd6e","Carriage Auto Group",1,"5fb6c7f294138d001dfde5cd","38029294","Carriage Mitsubishi","carriagemitsubishi","carriagemitsubishi.com",1,"false","UA-34606978-3","","","521-046-8909","Yes","448633155867841","Yes","",""
"402","602e279dc2954e001e38d0ae","Lia",0,"602e28cdc2954e001e38d33e","38028950","Lia Nissan of Saratoga","lianissansaratogacom","lianissansaratoga.com",1,"smediaanalytic","UA-156597236-21","210110730","Yes","","","","","",""
"172","602e2acdc2954e001e38d7b0","Chatham Nissan",0,"602e2acfc2954e001e38d7b2","35712978","Chatham Nissan","chathamnissancom","chathamnissan.com",1,"false","UA-171699954-20","","","","","352878492402342","Yes","",""
"364","602e29e4c2954e001e38d5af","Kingscross Hyundai",1,"602e29e6c2954e001e38d5b1","35712312","Kingscross Hyundai","kingscrosshyundaica","kingscrosshyundai.ca",1,"false","UA-68059231-1","","","754-552-8270","Yes","310238966609352","Yes","156003604","Yes"
"390","602e2806c2954e001e38d19a","Lauria VW",0,"602e2808c2954e001e38d19c","35712257","Lauria VW","lauriavolkswagen","lauriavolkswagen.com",1,"false","UA-148906878-28","","","","","400042277554300","Yes","",""
"88","602e2944c2954e001e38d44c","Barrie Mitsubishi",0,"602e2946c2954e001e38d44e","35712173","Barrie Mitsubishi","barriemitsubishica","barriemitsubishi.ca",1,"smediaanalytic","UA-157545294-24","211745536","Yes","494-660-9962","Yes","795230637656563","Yes","",""
"309","602e2a58c2954e001e38d6b3","Hallman",1,"602e2a5ac2954e001e38d6b5","35712037","Hallman GM","hallmangmcom","hallmangm.com",1,"false","UA-167380325-37","","","764-426-4135","Yes","3119626481436457","Yes","",""
"118","602e26afc2954e001e38cea0","Brantford Honda",0,"602e26b1c2954e001e38cea2","35711902","Brantford Honda","brantfordhonda","brantfordhonda.com",1,"smediaanalytic","UA-143782155-2","198388435","Yes","","","1415655905256567","Yes","",""
"757","602e2b45c2954e001e38d8ab","Woodbine Toyota",0,"602e2b47c2954e001e38d8ad","35711841","Woodbine Toyota","woodbinetoyotaca","woodbinetoyota.ca",1,"false","UA-171699954-95","","","481-523-6041","Yes","2825806727655254","Yes","",""
"640","602e153ec2954e001e378372","Roy Foss",1,"602e22cec2954e001e38c597","35711683","Roy Foss Cadillac Woodbridge","royfosscadillacwoodbridge","royfosscadillacwoodbridge.com",1,"false","UA-102493682-1","","","737-403-3149","Yes","1426693120701980","Yes","156003042","Yes"
"702","602e2b3bc2954e001e38d895","Superior Auto Group",1,"602e2b3dc2954e001e38d897","35711471","Superior Hyundai","superiorhyundaica","superiorhyundai.ca",1,"false","UA-171699954-92","","","329-898-8748","Yes","436415797335797","Yes","",""
"397","602e2a49c2954e001e38d695","Leslie Motors",1,"602e2a4bc2954e001e38d697","35711404","Leslie Motors","lesliemotorscom","lesliemotors.com",1,"false","UA-167380325-25","","","522-417-1111","Yes","1368984430148838","Yes","",""
"389","602e2801c2954e001e38d18f","Lauria Hyundai",0,"602e2803c2954e001e38d191","35711394","Lauria Hyundai","lauriahyundai","lauriahyundai.com",1,"false","UA-148906878-29","","","","","393862094884229","Yes","",""
"264","602e2825c2954e001e38d1de","Embrun Ford",1,"602e2827c2954e001e38d1e0","35711172","Embrun Ford","embrunford","embrunford.com",1,"false","UA-148906878-49","","","557-962-0225","Yes","967867440243461","Yes","",""
"260","602e2704c2954e001e38cf58","Economy Wheels Nissan",0,"602e2706c2954e001e38cf5a","35711168","Economy Wheels Nissan","lindsaynissan","lindsaynissan.ca",1,"false","UA-143782155-40","","","","","579015086228565","Yes","",""
"149","602e2721c2954e001e38cf95","Carimex Auto Sales Waterloo",0,"602e2723c2954e001e38cf97","35711074","Carimex Auto Sales Waterloo","carimex","carimex.ca",1,"false","UA-146366686-1","","","","","1100484970142356","Yes","",""
"142","602e26ffc2954e001e38cf4d","Cambrian Ford",0,"602e2701c2954e001e38cf4f","35711048","Cambrian Ford","cambrianford","cambrianford.com",1,"false","UA-143782155-41","","","","","339176340324108","Yes","",""
"120","602e2b96c2954e001e38d94f","Brantford Kia",0,"602e2b98c2954e001e38d951","35711013","Brantford Kia","brantfordkiacom","brantfordkia.com",1,"false","UA-179984697-47","","","","","361256288296782","Yes","",""
"226","602e2713c2954e001e38cf78","D&C Motor Company",1,"602e2715c2954e001e38cf7a","33919890","D and C Motor Company","dcmotorcompany","dcmotorcompany.com",1,"false","UA-143782155-45","","","","","2274513226212700","Yes","",""
"269","602e26bec2954e001e38cec2","Escondido",1,"602e26c0c2954e001e38cec4","33919654","Escondido Auto Super Center","escoauto","escoauto.com",1,"false","UA-143782155-7","","","386-001-0505","Yes","728080884332275","Yes","",""
"282","602e29fec2954e001e38d5e9","Findlay Auto Group",0,"602e26c5c2954e001e38ced0","33919586","Findlay Chrysler Jeep Dodge Ram (Idaho)","postfallschryslerjeepdodgeram","postfallschryslerjeepdodgeram.com",1,"smediaanalytic","UA-143782155-8","198630469","Yes","","","355451931795908","Yes","156004034","Yes"
"589","602e27fcc2954e001e38d184","Parker Johnstone's Wilsonville Honda",0,"602e27fec2954e001e38d186","33919163","Parker Johnstone's Wilsonville Honda","wilsonvillehonda","wilsonvillehonda.com",1,"smediaanalytic","UA-148906878-27","204211254","Yes","","","950600302097829","Yes","",""
"497","602e27f7c2954e001e38d178","Mercedes-Benz of Stockton",0,"602e27f9c2954e001e38d17a","33919150","Mercedes-Benz of Stockton","mbofstockton","mbofstockton.com",1,"false","UA-84967449-1","","","530-753-0829","Yes","1245693818924522","Yes","",""
"318","602e2bbdc2954e001e38d9a0","Heartland Auto Group",0,"602e2bbfc2954e001e38d9a2","33918964","Heartland Ford","heartlandfordsalescom","heartlandfordsales.com",1,"false","UA-179984697-84","","","","","3411470162285572","Yes","",""
"139","602e29cec2954e001e38d580","Cam Clark Auto Group",0,"602e29d0c2954e001e38d582","33918944","Cam Clark Ford Canmore","canmorecamclarkfordcom","canmorecamclarkford.com",1,"false","UA-159081726-48","","","","","256631482142757","Yes","",""
"238","602e245ac2954e001e38c939","Dilawri",1,"602e245cc2954e001e38c93b","33918941","Calgary BMW","calgarybmw","calgarybmw.ca",1,"false","UA-127273656-2","","","","","540705242771854","Yes","",""
"352","602e2756c2954e001e38d00a","Kalispell Group",1,"602e2881c2954e001e38d29c","33918829","Kalispell Ford","kalispellfordcom","kalispellford.com",1,"false","UA-154745040-4","","","661-492-3066","Yes","462908477987075","Yes","",""
"467","602e2a40c2954e001e38d680","Lunde's Peoria Volkswagen",0,"602e2a42c2954e001e38d682","33918773","Lunde's Peoria Volkswagen","peoriavwcom","express.peoriavw.com",1,"smediaanalytic","UA-167380325-9","219114336","Yes","","","2617834351808295","Yes","",""
"638","602e2817c2954e001e38d1c0","Ron Sayer Auto",0,"602e281ac2954e001e38d1c2","33918745","Ron Sayer's Chrysler Jeep Dodge","ronsayerschryslerjeepdodge","ronsayerschryslerjeepdodge.com",1,"smediaanalytic","UA-148906878-37","204491480","Yes","","","408011453170612","Yes","",""
"184","602e2bcbc2954e001e38d9bd","City Auto Plaza CDJR",0,"602e2bcdc2954e001e38d9bf","33918725","City Auto Plaza CDJR","cityautoplazachryslerdodgejeepcom","cityautoplazachryslerdodgejeep.com",1,"false","UA-179984697-90","","","","","704652393521277","Yes","",""
"112","602e2a14c2954e001e38d61d","Boise Group",0,"602e2a16c2954e001e38d61f","33918612","Volkswagen Boise","volkswagenofboisecom","volkswagenofboise.com",1,"false","UA-161444828-40","","","","","1503466746500438","Yes","",""
"729","602e28dfc2954e001e38d367","VA Group",1,"602e28e1c2954e001e38d369","33918362","VA Cars West Broad","vacarswestbroadcom","vacarswestbroad.com",1,"false","UA-156597236-36","","","139-532-1060","Yes","181627706417914","Yes","",""
"31","602e2183c2954e001e38c25e","Auto Canada",0,"602e2b25c2954e001e38d866","33917919","BMW Montreal Centre - French","bmwmontrealcentreca_fr","bmwmontrealcentre.ca",0,"false","UA-171699954-66","","","","","","","",""
"68","602e2b28c2954e001e38d86d","Auto Max Sarnia",0,"602e2b2ac2954e001e38d86f","33917905","Auto Max Sarnia","automaxsarniacom","automaxsarnia.com",0,"false","UA-171699954-85","","","","","2110833629047558","Yes","",""
"645","602e288dc2954e001e38d2b9","Rusty Wallace Nissan of Knoxville",0,"602e288fc2954e001e38d2bb","33917576","Rusty Wallace Nissan of Knoxville","rustywallacenissancom","rustywallacenissan.com",0,"marshalsmedia","UA-171699954-64","","","","","164705761422940","Yes","",""
"301","602e29bac2954e001e38d557","Goben Cars",0,"602e29bcc2954e001e38d559","33917449","Goben Cars","gobencarscom","gobencars.com",1,"smediaanalytic","UA-159081726-31","213215717","Yes","148-106-8698","Yes","2957646247659958","Yes","",""
"730","602e28dfc2954e001e38d367","VA Group",1,"602e28e5c2954e001e38d373","33917282","VA Cars Inc.","vacarsinccom","vacarsinc.com",1,"false","UA-156597236-38","","","711-607-5247","Yes","544437392837591","Yes","",""
"307","61434f1cdd30fec4d7ca98bd","Habberstad Auto Group",0,"61434f1edd30fec4d7ca98c2","33916863","Habberstad BMW of Bay Shore","habberstadbmwofbayshorecom","habberstadbmwofbayshore.com",1,"","","","","","","325154529042796","Yes","",""
"698","602e2a3bc2954e001e38d675","Sunbelt Group",0,"602e2a3dc2954e001e38d677","33916808","Sunbelt Ford of Cordele","sunbeltcordelecom","sunbeltcordele.com",1,"smediaanalytic","UA-165690643-44","219083865","Yes","","","605932366700845","Yes","",""
"482","602e2a85c2954e001e38d716","Massey Toyota",0,"602e2a87c2954e001e38d718","33916541","Massey Toyota","masseytoyotacom","masseytoyota.com",1,"smediaanalytic","UA-169324917-13","221430486","Yes","","","704057343780587","Yes","",""
"102","602e2751c2954e001e38cfff","Benson Group",0,"602e2b05c2954e001e38d827","33916470","Benson Hyundai","bensonhyundaicom","bensonhyundai.com",1,"false","UA-171699954-55","","","","","354962642358041","Yes","",""
"486","602e27dfc2954e001e38d141","McDonald Ford",0,"602e27e1c2954e001e38d143","33916389","McDonald Ford","mcdonaldford","mcdonaldford.com",1,"smediawebmastertool","UA-114315569-1","169955850","Yes","737-158-7456","Yes","383110052566202","Yes","",""
