GUID,Customer Name,Internal Dashboard ID,Google Ads Account ID,Google Ads Account Name,Engaged Prospect : Google Analytics Conversion Goal,Google Analytics Account Name,GoogleAnalyticsEmail,Google Analytics Property,Google Analytics View ID,Facebook Account ID,Facebook Account Name,MS Advertising Bing Account No.,Bing Account ID,MS Advertising Account Name,CRON ID,Google Analytics UA-ID,Facebook Pixel ID,Trial,Active,Matches Internal Dashboard Credentials,Verification Assigned @reuben@smedia.ca ,Verifed as Correct?,Notes,CSM,Google Ad Ops Manager,Facebook Ad Ops Manager,Duplicate Keys (T/F),Duplicate Google Analytics View IDs(T/F),FB GA Soure / Medium,Group ID,Group Name,PR Sheet ID,PR Sheet Link,Domain
15751997,Boeckman Ford Inc,602e2465c2954e001e38c94d,,,6,AI Button(2) (127273656),smediaanalytic@gmail.com,Boeckman Ford Inc,183907232,244254296266142,Boeckman Ford Inc,,,,boeckmanford,UA-127273656-10,664932417233586,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1oODc1E4UMwC4K_Kkwnl6QPb9sArQdwO8k32UcwBKrDk,https://docs.google.com/spreadsheets/d/1oODc1E4UMwC4K_Kkwnl6QPb9sArQdwO8k32UcwBKrDk,boeckmanford.net
19992413,Boundary Ford,,,,1,Boundary Ford,coaganalytics@gmail.com,www.boundaryford.com,152243603,1405560342815258,Boundary Ford (sMedia),,,,boundaryford,UA-76233866-1,1933060216965460,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1xkHlKmKsYlaGl_0hup81xAtJVu8r1TlNkpoaS0m7678,https://docs.google.com/spreadsheets/d/1xkHlKmKsYlaGl_0hup81xAtJVu8r1TlNkpoaS0m7678,#N/A
35711902,Brantford Honda,602e26b1c2954e001e38cea2,,,3,AI Button(8) (143782155),smediaanalytic@gmail.com,Brantford Honda,198388435,,,,,,brantfordhonda,UA-143782155-2,2303826849655100,FALSE,FALSE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,brantfordhonda.com
19992415,Brantford Hyundai,602e219fc2954e001e38c2a0,147-645-7535,Brantford Hyundai,2,Brantford Hyundai (149898987),smediaanalytic2@gmail.com,BrantforHyundai.ca,203744253,1246284348742859,Brantford Hyundai,,,,brantfordhyundai,UA-149898987-1,1885988261678000,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1GT8ets8dNmMV8r41BAsVjFGnF8ggsQ6mYwPhJEUx2cQ,https://docs.google.com/spreadsheets/d/1GT8ets8dNmMV8r41BAsVjFGnF8ggsQ6mYwPhJEUx2cQ,brantfordhyundai.ca
35711013,Brantford Kia,602e2b98c2954e001e38d951,,,1,AI Button (20)(179984697),smediaanalytic@gmail.com,Brantford Kia,232356846,361256288296782,Brantford Kia,,,,brantfordkiacom,UA-179984697-47,440083466982647,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1lJaSz85iyb1lzDxIIDR-KPEcSeQJA8SgMZ9Cye6Rdb4,https://docs.google.com/spreadsheets/d/1lJaSz85iyb1lzDxIIDR-KPEcSeQJA8SgMZ9Cye6Rdb4,brantfordkia.com
33650321,Brian Cullen Motors,602e2a50c2954e001e38d6a3,,,1,A1 Button (17) (167380325),smediaanalytic@gmail.com,Brian Cullen Motors,219471475,278957886593226,Brian Cullen Motors,,,,briancullencom,UA-167380325-33,248934043052349,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1Hy23ut1o6cv7ppN_OKj7PL1rNH1lqF77b3DlWayZ-T8,https://docs.google.com/spreadsheets/d/1Hy23ut1o6cv7ppN_OKj7PL1rNH1lqF77b3DlWayZ-T8,briancullen.com
50830093,Brightdrive,602e2bb5c2954e001e38d98e,,,1,AI Button (20) (179984697),smediaanalytic@gmail.com,Brightdrive,233978563,,,,,,brightdriveca,UA-179984697-79,-,FALSE,FALSE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,brightdrive.ca
50830113,Browns Chevrolet Buick GMC,602e2431c2954e001e38c8d5,416-405-1294,Brown's Chevrolet,2,Fb Accounts (118985773),smediaanalytic@gmail.com,Brown's Chevrolet Buick GMC,182522379,712640389088826,Browns' Chevrolet Buick GMC,,,,brownschev,UA-118985773-29,325197461364894,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0001,Bannister,1ICn8A_jDR0xPH0ujWPJU2-DPzoMoja1mhF3IAdjOyTs,https://docs.google.com/spreadsheets/d/1ICn8A_jDR0xPH0ujWPJU2-DPzoMoja1mhF3IAdjOyTs,brownschev.com
32490991,Browns VW,602e271ec2954e001e38cf8c,,,1,AI Button(8) (143782155),smediaanalytic@gmail.com,Brown's VW,200633584,566227414168030,Brown's VW 2,,,,brownsvw,UA-143782155-49,1025626634465180,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1UnR4skIc5n3m3efMSBLLtWCFj1A07wJwYvrR9tRLl7E,https://docs.google.com/spreadsheets/d/1UnR4skIc5n3m3efMSBLLtWCFj1A07wJwYvrR9tRLl7E,brownsvw.ca
50830144,Bruce Hyundai,602e2853c2954e001e38d241,,,18,Bruce Auto Group(45852742),smediaanalytic@gmail.com,Bruce Hyundai,189716911,1396694623845403,Bruce Hyundai,,,,brucehyundaicom,UA-45852742-14,577984706337751,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1ppaR_ZiASlj0uSE7BnD58dmhRqkKXootym8rnkzgdPM,https://docs.google.com/spreadsheets/d/1ppaR_ZiASlj0uSE7BnD58dmhRqkKXootym8rnkzgdPM,brucehyundai.com
33915909,Bruce Walters Ford Lincoln Kia,5fb6c27d94138d001dfde4db,699-317-3948,Bruce Walters Ford Lincoln Kia,3,AI Button(8) (143782155),smediaanalytic@gmail.com,Bruce Walters Ford Lincoln Kia,198805025,656649324823169,Bruce Walters Ford Lincoln Kia,,,,brucewaltersford,UA-143782155-12,788616104890048,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1NmCXyw2JUeKq6wNjOdNO4WQhtwcwiFDohm3swRMor1A,https://docs.google.com/spreadsheets/d/1NmCXyw2JUeKq6wNjOdNO4WQhtwcwiFDohm3swRMor1A,brucewaltersford.net
50830145,Budget Builders,602e239cc2954e001e38c787,556-098-4347,Budget Builders - New,1,AI Button(22)(190651803),smediaanalytic@gmail.com,,242646375,615521905752173,Budget Builders,,,,budgetbuilders,UA-190651803-100,300172448044293,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1QYOGBdQh3806Z1I-rYOe5V42hYwP9j_I3omPhY8aygI,https://docs.google.com/spreadsheets/d/1QYOGBdQh3806Z1I-rYOe5V42hYwP9j_I3omPhY8aygI,budgetbuilders.co
33650452,Butler GM,602e2ac6c2954e001e38d7a0,,,1,A1 Button (19) (171699954),smediaanalytic@gmail.com,Butler GM,224686533,224113812321659,Butler GM,,,,butlergmcom,UA-171699954-16,1251766185174450,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1lEUa4gtv7VfHJu6ObmqP2gO_GbfX7jSAlAwk7dxhiYw,https://docs.google.com/spreadsheets/d/1lEUa4gtv7VfHJu6ObmqP2gO_GbfX7jSAlAwk7dxhiYw,butlergm.com
15761452,Butler Lexus of South Atlanta,602e2a82c2954e001e38d70d,,,1,A1 Button (18) (169324917),smediaanalytic@gmail.com,Butler Lexus of South Atlanta,221470807,319400219075970,Butler Auto Group - Butler Lexus of South Atlanta,,,,butlerlexussouthatlantacom,UA-169324917-16,3572930912787710,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1pVPtMi0wKq1XPdOd_7axSX7345-_pwjLQ6vd9dZmL5w,https://docs.google.com/spreadsheets/d/1pVPtMi0wKq1XPdOd_7axSX7345-_pwjLQ6vd9dZmL5w,butlerlexussouthatlanta.com
50830260,Byrider Albany,,938-365-0411,Byrider,1,New Accounts (154745040),marshalsmedia@gmail.com,Byrider,208584480,561855197736878,Byrider (Albany),,,,byridercom,UA-154745040-12,836638360112784,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1cEJOtsfIKOFo2_B_Y3ekEnTDaWMVlP2NIST2WCMvxPY,https://docs.google.com/spreadsheets/d/1cEJOtsfIKOFo2_B_Y3ekEnTDaWMVlP2NIST2WCMvxPY,#N/A
33918941,Calgary BMW,602e245cc2954e001e38c93b,,,1,AI Button(2) (127273656),smediaanalytic@gmail.com,Calgary BMW,183318958,540705242771854,Calgary BMW,,,,calgarybmw,UA-127273656-2,408513319273101,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1yTOu3FeCy287HEVtcGZBmRKgZzSVGxavY5kkiPxTvtI,https://docs.google.com/spreadsheets/d/1yTOu3FeCy287HEVtcGZBmRKgZzSVGxavY5kkiPxTvtI,calgarybmw.ca
50110391,Calgary Honda,602e288ac2954e001e38d2b0,,,1,New Accounts (154745040),marshalsmedia@gmail.com,Calgary Honda,208896118,540705352771843,Calgary Honda,,,,calgaryhondaca,UA-154745040-15,1165188123545720,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0004,Dilawri Alberta,1J52QMJk9vyMwjWTgHBRn4ZM1NlM-rZb5p4BhNmt56aM,https://docs.google.com/spreadsheets/d/1J52QMJk9vyMwjWTgHBRn4ZM1NlM-rZb5p4BhNmt56aM,calgaryhonda.ca
30807791,Cam Clark Ford Airdrie,602e29d9c2954e001e38d596,115-276-3080,Cam Clark Airdrie,1,A1 Button (15) (161444828),smediaanalytic@gmail.com,Cam Clark Ford Airdrie,214155502,308494020141276,Cam Clark Ford Airdrie,,,,camclarkfordairdriecom,UA-161444828-1,646669465899604,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0035,Cam Clarke,19kDh_OfugeU5s4RQr0Wt-WBbBx8E3otm4q93L5GNLyk,https://docs.google.com/spreadsheets/d/19kDh_OfugeU5s4RQr0Wt-WBbBx8E3otm4q93L5GNLyk,camclarkfordairdrie.com
33918944,Cam Clark Ford Canmore,602e29d0c2954e001e38d582,,,1,A1 Button (14) (159081726),smediaanalytic@gmail.com,Cam Clark Ford Canmore,214132604,256631482142757,Cam Clark Ford Canmore,,,,canmorecamclarkfordcom,UA-159081726-48,249287949759987,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0035,Cam Clarke,1tweSgXDick9ZfXoExVHORO3q1DFoXNynexnM7f2xmHg,https://docs.google.com/spreadsheets/d/1tweSgXDick9ZfXoExVHORO3q1DFoXNynexnM7f2xmHg,canmorecamclarkford.com
39725520,Cam Clark Ford Olds,602e29d4c2954e001e38d58b,,,1,A1 Button (14) (159081726),smediaanalytic@gmail.com,Cam Clark Ford Olds,214128863,824740438049303,Cam Clark Ford Olds,,,,camclarkfordoldsca,UA-159081726-50,685206988907512,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0035,Cam Clarke,17iLVPCCOvpyQRFr0gMBRgaP_3UIF7YI-PoLJMVUUMko,https://docs.google.com/spreadsheets/d/17iLVPCCOvpyQRFr0gMBRgaP_3UIF7YI-PoLJMVUUMko,camclarkfordolds.ca
15857054,Cam Clark Red Deer,,,,1,A1 Button (14) (159081726),smediaanalytic@gmail.com,Cam Clark Ford Red Deer,214100777,1899258680207130,Cam Clark Ford Red Deer,,,,camclarkfordreddeercom,UA-159081726-49,221702289122808,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0035,Cam Clarke,,,#N/A
35711048,Cambrian Ford,602e2701c2954e001e38cf4f,,,1,AI Button(8) (143782155),smediaanalytic@gmail.com,Cambrian Ford,200292159,339176340324108,Cambrian Ford,,,,cambrianford,UA-143782155-41,2428953874052330,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1VKVva0HQywKOSpkWSm6WPIld3nescvOzhmUz1TZoBbo,https://docs.google.com/spreadsheets/d/1VKVva0HQywKOSpkWSm6WPIld3nescvOzhmUz1TZoBbo,cambrianford.com
31531821,Campbell River Toyota,602e267fc2954e001e38ce35,,,3,AI Button(7) (141626127),smediaanalytic@gmail.com,Campbell River Toyota,197273724,351329315527524,Campbell River Toyota,,,,campbellrivertoyota,UA-141626127-32,383826775813840,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1Goos8V8epSJ-7zf4hjh2bJ0J-t5ygnMIPWyeqayP7GY,https://docs.google.com/spreadsheets/d/1Goos8V8epSJ-7zf4hjh2bJ0J-t5ygnMIPWyeqayP7GY,campbellrivertoyota.com
19992419,Campkins RV Centre,602e21a8c2954e001e38c2b6,136-113-8695,Campkins,2,smedia (42553815),marshalsmedia@gmail.com,Campkins,118083193,1005744179463545,Campkins,,,,campkins,UA-42553815-4,1135672559810560,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1K4OW2dP3m5xJeFbj680RkHwEhlEnAv6yyJNc_Em8rMA,https://docs.google.com/spreadsheets/d/1K4OW2dP3m5xJeFbj680RkHwEhlEnAv6yyJNc_Em8rMA,campkins.com
50830264,Canada Car Approvals,,,,1,AI Button(9)(146366686),smediaanalytic@gmail.com,,202268926,,,,,,canadacarapprovals,UA-146366686-39,-,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
50841951,CarChat24,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,Haroon,TRUE,Resolved,,,,FALSE,FALSE,,,,,,#N/A
35711074,Carimex Auto Sales Waterloo,602e2723c2954e001e38cf97,,,1,AI Button(9) (146366686),smediaanalytic@gmail.com,Carimex Auto Sales Waterloo Trial,200793239,1100484970142356,Carimex Auto Sales Waterloo,,,,carimex,UA-146366686-1,419833198881213,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1F39i1sy9h6erL5d3fnbQMNKORzR8hvrIvgOwLnO7eVc,https://docs.google.com/spreadsheets/d/1F39i1sy9h6erL5d3fnbQMNKORzR8hvrIvgOwLnO7eVc,carimex.ca
30167208,Carlyle Chevrolet Buick GMC,602e2444c2954e001e38c8fe,196-215-8837,Carlyle GMC,2,AI Button (124252380),smediaanalytic@gmail.com,Carlyle Motor Products Chevrolet Buick GMC,182641498,443563939665506,Carlyle GMC V2,,,,carlylegm,UA-124252380-41,911455905918663,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1OCVG776o46KaKgQw6a6Ya5MY9Fme3mppMSFAM5-T5pk,https://docs.google.com/spreadsheets/d/1OCVG776o46KaKgQw6a6Ya5MY9Fme3mppMSFAM5-T5pk,carlylegm.ca
43013535,Carriage Kia Gainesville,5fb6c69494138d001dfde599,723-287-8742,Carriage Kia Gainesville,3,"Carriage Automotive Group - Gainesville, GA  ",smediaanalytic@gmail.com,"Carriage Kia - Gainesville, GA >> SMedia View",203367685,296350504601502,Carriage Kia of Gainesville,,,,carriagekia,UA-34606978-4,432991197261328,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0005,Carriage,1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,https://docs.google.com/spreadsheets/d/1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,carriagekia.com
38029295,Carriage Kia of Woodstock,5fb6c69e94138d001dfde5a4,175-014-2242,Carriage Kia Woodstock,3,"Carriage Automotive Group - Gainesville, GA",smediaanalytic@gmail.com,Carriage Kia of Woodstock >> SMedia View,203362812,406669376843513,Carriage Kia of Woodstock,,,,carriagekiawoodstock,UA-34606978-10,376424326548893,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0005,Carriage,1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,https://docs.google.com/spreadsheets/d/1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,carriagekiawoodstock.com
38029294,Carriage Mitsubishi,5fb6c7f294138d001dfde5cd,521-046-8909,Carriage Mitsubishi,3,"Carriage Automotive Group - Gainesville, GA",smediaanalytic@gmail.com,Carriage Mitsubishi >> SMedia View,203339168,448633155867841,Carriage Mitsubishi,,,,carriagemitsubishi,UA-34606978-3,875051939548169,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0005,Carriage,1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,https://docs.google.com/spreadsheets/d/1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,carriagemitsubishi.com
50842268,Carriage Nissan,5fb6c68a94138d001dfde58e,601-996-3941,Carriage Nissan,3,"Carriage Automotive Group - Gainesville, GA",smediaanalytic@gmail.com,Carriage Nissan  >> SMedia View,203359805,426839174566196,Carriage Nissan,,,,carriagenissan,UA-34606978-2,2319251718355380,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0005,Carriage,1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,https://docs.google.com/spreadsheets/d/1tP-sD05o3p_-rUqQzuuQJP5HAXxBMqo_THENDDRBWas,carriagenissan.com
33650660,Carter GM Burnaby,602e263dc2954e001e38cda8,,,3,AI Button(6) (140422192),smediaanalytic@gmail.com,Carter Burnaby GM,196355240,469523840459809,Carter Burnaby GM,,,,cartergm,UA-140422192-50,612996492441474,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0024,Carter Automotive,1lfv4dYyZeNTyHEQCKB7kfwWL7gmaXYT0Nu_rXD8nZ7g,https://docs.google.com/spreadsheets/d/1lfv4dYyZeNTyHEQCKB7kfwWL7gmaXYT0Nu_rXD8nZ7g,cartergm.com
43091438,Carz & Vanz Tauranga,602e2a64c2954e001e38d6cc,,,1,A1 Button (17) (167380325),smediaanalytic@gmail.com,Carz & Vanz -Tauranga,220235725,1995614097249783,Carz & Vanz Tauranga,,,,carznvanzconz,UA-167380325-44,389069531985730,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1if4S9mnp4UOJVDUiC_vyDb78u0sEF79LKVkYv5RT0mU,https://docs.google.com/spreadsheets/d/1if4S9mnp4UOJVDUiC_vyDb78u0sEF79LKVkYv5RT0mU,carznvanz.co.nz
50842402,CBC Automotive Marketing,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,Haroon,TRUE,Resolved,,,,FALSE,FALSE,,,,,,#N/A
30808097,Centerline RV,602e2485c2954e001e38c99a,593-369-1503,Centerline RV,3,AI Button(2) (127273656),smediaanalytic@gmail.com,Centerline RV,184404260,2256747134582269,Centerline RV,,,,centerlineauto,UA-127273656-19,243022373302519,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1Jt0CM7r50z0rVUXOy283ps6Eif7UY4Eo7Ji7DTsHOYU,https://docs.google.com/spreadsheets/d/1Jt0CM7r50z0rVUXOy283ps6Eif7UY4Eo7Ji7DTsHOYU,centerlineauto.com
32491274,Centennial Honda,602e25e0c2954e001e38cccf,669-642-1605,Centennial Honda,6,AI Button(6) (140422192),smediaanalytic@gmail.com,Centennial Honda,195398567,1995435217233033,Centennial Honda,F125WGKQ,156003557,Centennial Honda,centennialhonda,UA-140422192-23,463333094235991,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0006,Centennial,1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,https://docs.google.com/spreadsheets/d/1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,centennialhonda.com
32491275,Centennial Kia,602e25dac2954e001e38ccc2,537-029-7942,Centennial Kia,6,AI Button(6) (140422192),smediaanalytic@gmail.com,Centennial Kia,195343863,455964805219230,Centennial Kia,F125YC56,156003558,Centennial Kia,centennialkia,UA-140422192-22,181152352826323,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0006,Centennial,1mcFFmanrW0dxt8NKLVVY77c8j27NohkGweQi4xRWBII,https://docs.google.com/spreadsheets/d/1mcFFmanrW0dxt8NKLVVY77c8j27NohkGweQi4xRWBII,centennialkia.ca
32490993,Centennial Mazda,602e25e5c2954e001e38ccdc,924-465-0388,Centennial Mazda,6,AI Button(5) (137985131),smediaanalytic@gmail.com,Centennial Mazda,195380635,835058723531189,Centennial Mazda,F125GSHF,156003554,Centennial Mazda,centennialmazda,UA-137985131-49,605423933311918,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0006,Centennial,1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,https://docs.google.com/spreadsheets/d/1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,centennialmazda.ca
32490992,Centennial Nissan of Charlottetown,602e25d5c2954e001e38ccb6,436-044-6790,Centennial Nissan of Charlottetown,1,AI Button(5) (137985131),smediaanalytic@gmail.com,Centennial Nissan of Charlottetown,195380329,853852954982809,Centennial Nissan of Charlottetown,F125PPM5,156003555,Centennial Nissan of Charlottetown,centennialnissanofcharlottetown,UA-137985131-47,580329495790441,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0006,Centennial,1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,https://docs.google.com/spreadsheets/d/1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,centennialnissanofcharlottetown.com
50842406,Centennial Nissan of Summerside,602e25d0c2954e001e38ccaa,,,1,AI Button(5) (137985131),smediaanalytic@gmail.com,Centennial Nissan of Summerside,195380733,467258564010653,Centennial Nissan of Summerside,F125JQM9,156003559,Centennial Nissan of Summerside,centennialnissanofsummerside,UA-137985131-46,2238478142903560,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0006,Centennial,1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,https://docs.google.com/spreadsheets/d/1zXN_UMSaGdZ-qfJdDBXNVTDX7NpF_b8TmvSMfiwGTUc,centennialnissanofsummerside.com
24893540,Central Plains Co-op,602e21adc2954e001e38c2c3,219-179-1088,Central Plains Co-op,1,Custom Campaigns(107116176),smediawebmastertool@gmail.com,Central Plains Co-op,161257653,,,,,,centralplainscoop,UA-107116176-1,,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1-jboaVn8F5Kb1Zd5olR50yIO-mzHLBvI7w_zBHlZlGU,https://docs.google.com/spreadsheets/d/1-jboaVn8F5Kb1Zd5olR50yIO-mzHLBvI7w_zBHlZlGU,centralplainsco-op.crs
35712978,Chatham Nissan,602e2acfc2954e001e38d7b2,,,1,A1 Button (19) (171699954),smediaanalytic@gmail.com,Chatham Nissan,225207146,352878492402342,Chatham Nissan,,,,chathamnissancom,UA-171699954-20,1579792168848740,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1IfJfV_FTX9-KGEASsoh5_I8TLp8FgP0wgMKgyWfbVBw,https://docs.google.com/spreadsheets/d/1IfJfV_FTX9-KGEASsoh5_I8TLp8FgP0wgMKgyWfbVBw,chathamnissan.com
20895739,Citte Center,602e25f8c2954e001e38cd08,951-934-7100,Citte Center,6,AI Button(6) (140422192),smediaanalytic@gmail.com,Citte Center,195407848,626022264579262,Citte Center,,,,cittecenter,UA-140422192-21,525615694510131,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1NIYYQMS0MqFM1s-_eHR2dzXam8qF6LuptN6YcdarjcY,https://docs.google.com/spreadsheets/d/1NIYYQMS0MqFM1s-_eHR2dzXam8qF6LuptN6YcdarjcY,cittecenter.com
50842906,Clark Cullen Group,602e2337c2954e001e38c697,249-795-4054,Clark Cullen Group,1,Custom Campaigns(107116176),smediawebmastertool@gmail.com,Clark Cullen Group,167654993,1541625169208774,Clark Cullen Group,,,,clarkcullengroup,UA-107116176-15,2015868255363900,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1Wbe8rYD5yFLDsOkvJVdQWjKfFoDf1QeJytI6Y5LMXMo,https://docs.google.com/spreadsheets/d/1Wbe8rYD5yFLDsOkvJVdQWjKfFoDf1QeJytI6Y5LMXMo,clarkcullengroup.ca
50843122,Clicknition,602e2bfbc2954e001e38da13,,,1,A1 Button (18) (169324917),smediaanalytic@gmail.com,ClickNition - Cricks Highway Group,222098948,345478526095764,Cricks Highway,,,,crickshighwaycomau,UA-169324917-38,1305153166299130,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1_xXvgbAU3eJbQSRmCVv7v6vQkNeGxg7h2aQCiE_wxQs,https://docs.google.com/spreadsheets/d/1_xXvgbAU3eJbQSRmCVv7v6vQkNeGxg7h2aQCiE_wxQs,mbvcrocklea.com.au
19992425,Coast Mountain GM,602e21b2c2954e001e38c2cd,,,1,FB Accounts(81637209),smediawebmastertool@gmail.com,Coast Mountain GM,134378717,1198958276808800,Coast Mountain GM,,,,coastmountaingm,UA-81637209-34,768832126597171,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1GIzUA_iiSP43QyYGPy6R7WIw_j_j1tkZ6jn194IgHXo,https://docs.google.com/spreadsheets/d/1GIzUA_iiSP43QyYGPy6R7WIw_j_j1tkZ6jn194IgHXo,coastmountaingm.com
30910273,Cochrane Nissan,602e2987c2954e001e38d4e1,217-451-6845,Cochrane Nissan,1,A1 Button (14) (159081726),smediaanalytic@gmail.com,Cochrane Nissan,212876369,1014028158980783,Cochrane Nissan,,,,cochranenissancom,UA-159081726-16,223176558735554,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1pTgD1MahcTtERfCD2gGHtTk1VzV-A_Hg47xE8Lxw7kE,https://docs.google.com/spreadsheets/d/1pTgD1MahcTtERfCD2gGHtTk1VzV-A_Hg47xE8Lxw7kE,cochranenissan.com
33650497,Colony Chevrolet GMC Buick,602e2656c2954e001e38cde1,,,3,AI Button(7) (141626127),smediaanalytic@gmail.com,Colony Chevrolet GMC Buick,196969586,,,,,,colonychevgmcbuick,UA-141626127-11,2273504676090870,FALSE,TRUE,TRUE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1AeopqHMXCMyMQSIWx7hdhGHyMULhPW7uRjClwUCCKOk,https://docs.google.com/spreadsheets/d/1AeopqHMXCMyMQSIWx7hdhGHyMULhPW7uRjClwUCCKOk,colonychevgmcbuick.com
